id,Time,language,similarity-score,url,title,fid_x,publisher,class,test,heads,relation,tails,inference,allinferences,heads-senti,senti-str-headline
832625300,2018-03-15 21:15:00+00:00,eng,0.7,http://www.princegeorgecitizen.com/washington-post/us-national/trump-sanctions-russian-spies-trolls-over-election-interference-1.23202806,"Trump sanctions Russian spies, trolls over election interference",eng-3841199,princegeorgecitizen.com,sure-information-crossing,CanadaVenezuela,"Trump sanctions Russian spies, trolls over election interference",Reacted. consists of . isFilledBy. has sub event. Effected. want to. want to. becuase. It can be becuase. Caused. needed. wanted. Intended. wanted. 9174, angry.  angry.  blackmailers.  get hit on the backside.  gets yelled at.  PersonX is arrested by the FBI.  PersonX is arrested by the police..  President Donald Trump announces the sanctions against the Russian spies and trolls..  President Trump has ordered them to leave the country..  President Trump imposes sanctions on the Russian spies and trolls..  to find out who the spies are.  to protest against the sanctions.  to punish the enemy.  to punish the people who did it. 9174,Reacted angry. consists of  angry. isFilledBy blackmailers. has sub event get hit on the backside. Effected gets yelled at. want to PersonX is arrested by the FBI. want to PersonX is arrested by the police.. becuase President Donald Trump announces the sanctions against the Russian spies and trolls.. It can be becuase President Trump has ordered them to leave the country.. Caused President Trump imposes sanctions on the Russian spies and trolls.. needed to find out who the spies are. wanted to protest against the sanctions. Intended to punish the enemy. wanted to punish the people who did it. 9174,"Trump sanctions Russian spies, trolls over election interference. Reacted angry. consists of  angry. isFilledBy blackmailers. has sub event get hit on the backside. Effected gets yelled at. want to PersonX is arrested by the FBI. want to PersonX is arrested by the police.. becuase President Donald Trump announces the sanctions against the Russian spies and trolls.. It can be becuase President Trump has ordered them to leave the country.. Caused President Trump imposes sanctions on the Russian spies and trolls.. needed to find out who the spies are. wanted to protest against the sanctions. Intended to punish the enemy. wanted to punish the people who did it. 9174",0,The sentiment score is neutral
887012991,2018-06-14 05:27:00+00:00,eng,0.8,https://defence.pk/pdf/threads/120-nations-at-un-condemn-israels-excessive-force-in-gaza.563451/,120 nations at UN condemn Israel's excessive force in Gaza,eng-4030202,defence.pk,sure-information-crossing,PakistanUnited States,120 nations at UN condemn Israel's excessive force in Gaza,want to. becuase. Caused. It can be becuase. want to. consists of . Reacted. Effected. has sub event. needed. Intended. wanted. wanted. isFilledBy. 9188, 100 countries condemn Israel's excessive force in Gaza.  100 countries condemn Israel's excessive force in Gaza..  100 countries condemn Israel's excessive force in Gaza..  100 nations at UN condemn Israel's excessive force in Gaza..  100 nations condemn Israel's excessive force in Gaza.  angry.  angry.  has to make a decision.  have their voice heard.  to be a member of the UN Security Council.  to be heard.  to protest at the UN.  to protest at the UN.  war. 9188,want to 100 countries condemn Israel's excessive force in Gaza. becuase 100 countries condemn Israel's excessive force in Gaza.. Caused 100 countries condemn Israel's excessive force in Gaza.. It can be becuase 100 nations at UN condemn Israel's excessive force in Gaza.. want to 100 nations condemn Israel's excessive force in Gaza. consists of  angry. Reacted angry. Effected has to make a decision. has sub event have their voice heard. needed to be a member of the UN Security Council. Intended to be heard. wanted to protest at the UN. wanted to protest at the UN. isFilledBy war. 9188,120 nations at UN condemn Israel's excessive force in Gaza. want to 100 countries condemn Israel's excessive force in Gaza. becuase 100 countries condemn Israel's excessive force in Gaza.. Caused 100 countries condemn Israel's excessive force in Gaza.. It can be becuase 100 nations at UN condemn Israel's excessive force in Gaza.. want to 100 nations condemn Israel's excessive force in Gaza. consists of  angry. Reacted angry. Effected has to make a decision. has sub event have their voice heard. needed to be a member of the UN Security Council. Intended to be heard. wanted to protest at the UN. wanted to protest at the UN. isFilledBy war. 9188,-0.3818,The sentiment score is negative
995769295,2018-11-16 04:32:00+00:00,eng,0.7,http://www.aaj.tv/2018/11/north-korea-says-kim-inspects-testing-of-newly-developed-tactical-weapon/,North Korea says Kim inspects testing of newly developed 'tactical' weapon,eng-4422552,aaj.tv,sure-information-crossing,PakistanUnited States,North Korea says Kim inspects testing of newly developed 'tactical' weapon,consists of . Reacted. Effected. want to. has sub event. want to. It can be becuase. becuase. Caused. needed. wanted. wanted. Intended. isFilledBy. 9202, capable.  happy.  has a new weapon.  PersonX is killed in the test..  test the new weapon.  test the new weapon.  The test was cancelled..  they get a new weapon.  they have a new weapon.  to be in charge of the military.  to show off the new weapon.  to show off the new weapon.  to test the new weapon.  weaponship. 9202,consists of  capable. Reacted happy. Effected has a new weapon. want to PersonX is killed in the test.. has sub event test the new weapon. want to test the new weapon. It can be becuase The test was cancelled.. becuase they get a new weapon. Caused they have a new weapon. needed to be in charge of the military. wanted to show off the new weapon. wanted to show off the new weapon. Intended to test the new weapon. isFilledBy weaponship. 9202,North Korea says Kim inspects testing of newly developed 'tactical' weapon. consists of  capable. Reacted happy. Effected has a new weapon. want to PersonX is killed in the test.. has sub event test the new weapon. want to test the new weapon. It can be becuase The test was cancelled.. becuase they get a new weapon. Caused they have a new weapon. needed to be in charge of the military. wanted to show off the new weapon. wanted to show off the new weapon. Intended to test the new weapon. isFilledBy weaponship. 9202,-0.296,The sentiment score is negative
996648991,2018-11-17 06:09:00+00:00,eng,0.9,https://www.pakistantoday.com.pk/2018/11/17/cia-believes-saudi-crown-prince-ordered-journalists-killing/,CIA believes Saudi crown prince ordered journalist's killing,eng-4429238,pakistantoday.com.pk,sure-information-crossing,PakistanUnited States,CIA believes Saudi crown prince ordered journalist's killing,want to. becuase. It can be becuase. isFilledBy. Caused. want to. needed. has sub event. Effected. Reacted. consists of . wanted. wanted. 9216, CIA.  CIA.  CIA.  CIA.  CIA.  CIA finds evidence of murder.  find out who did it.  get arrested.  gets arrested.  guilty.  suspicious.  to find out who did it.  to find out who did it. 9216,want to CIA. becuase CIA. It can be becuase CIA. isFilledBy CIA. Caused CIA. want to CIA finds evidence of murder. needed find out who did it. has sub event get arrested. Effected gets arrested. Reacted guilty. consists of  suspicious. wanted to find out who did it. wanted to find out who did it. 9216,CIA believes Saudi crown prince ordered journalist's killing. want to CIA. becuase CIA. It can be becuase CIA. isFilledBy CIA. Caused CIA. want to CIA finds evidence of murder. needed find out who did it. has sub event get arrested. Effected gets arrested. Reacted guilty. consists of  suspicious. wanted to find out who did it. wanted to find out who did it. 9216,-0.6597,The sentiment score is negative
842256529,2018-04-01 18:30:00+00:00,eng,0.7,http://thepointernewsonline.com/?p=60676,"Making The Most Of Christ's Resurrection ""  The Pointer News Online",eng-3872001,thepointernewsonline.com,sure-information-crossing,NigeriaUnited States,"Making The Most Of Christ's Resurrection ""  The Pointer News Online",Reacted. needed. want to. becuase. It can be becuase. want to. Effected. Caused. has sub event. consists of . Intended. wanted. wanted. 9316, happy.  make a plan to make the most of it.  making the most of Christ's resurrection.  making the most of Christ's resurrection.  making the most of Christ's resurrection.  making the most of Christ's resurrection.  making the most of Christ's resurrection.  making the most of the resurrection.  making the most of the resurrection.  religious.  to be a good person.  to celebrate the resurrection.  to celebrate the resurrection. 9316,Reacted happy. needed make a plan to make the most of it. want to making the most of Christ's resurrection. becuase making the most of Christ's resurrection. It can be becuase making the most of Christ's resurrection. want to making the most of Christ's resurrection. Effected making the most of Christ's resurrection. Caused making the most of the resurrection. has sub event making the most of the resurrection. consists of  religious. Intended to be a good person. wanted to celebrate the resurrection. wanted to celebrate the resurrection. 9316,"Making The Most Of Christ's Resurrection ""  The Pointer News Online. Reacted happy. needed make a plan to make the most of it. want to making the most of Christ's resurrection. becuase making the most of Christ's resurrection. It can be becuase making the most of Christ's resurrection. want to making the most of Christ's resurrection. Effected making the most of Christ's resurrection. Caused making the most of the resurrection. has sub event making the most of the resurrection. consists of  religious. Intended to be a good person. wanted to celebrate the resurrection. wanted to celebrate the resurrection. 9316",0,The sentiment score is neutral
966970800,2018-10-11 11:37:00+00:00,eng,0.6,https://punchng.com/malaysia-hailed-over-plans-to-abolish-death-penalty/,Malaysia hailed over plans to abolish death penalty,eng-4335827,punchng.com,sure-information-crossing,NigeriaUnited States,Malaysia hailed over plans to abolish death penalty,consists of . Effected. Reacted. has sub event. want to. isFilledBy. want to. It can be becuase. Caused. becuase. wanted. needed. 9329, criminal.  gets a new job.  happy.  have less people to kill.  PersonX is sentenced to death..  prison.  prison inmates to be freed.  The death penalty is illegal in Malaysia..  the death penalty to be abolished.  they are no longer a criminal.  to celebrate the abolishment of the death penalty.  to have a plan for abolishing the death penalty. 9329,consists of  criminal. Effected gets a new job. Reacted happy. has sub event have less people to kill. want to PersonX is sentenced to death.. isFilledBy prison. want to prison inmates to be freed. It can be becuase The death penalty is illegal in Malaysia.. Caused the death penalty to be abolished. becuase they are no longer a criminal. wanted to celebrate the abolishment of the death penalty. needed to have a plan for abolishing the death penalty. 9329,Malaysia hailed over plans to abolish death penalty. consists of  criminal. Effected gets a new job. Reacted happy. has sub event have less people to kill. want to PersonX is sentenced to death.. isFilledBy prison. want to prison inmates to be freed. It can be becuase The death penalty is illegal in Malaysia.. Caused the death penalty to be abolished. becuase they are no longer a criminal. wanted to celebrate the abolishment of the death penalty. needed to have a plan for abolishing the death penalty. 9329,-0.7184,The sentiment score is negative
1007930835,2018-12-01 09:25:00+00:00,eng,0.7,https://www.tvcontinental.tv/2018/12/01/george-h-w-bush-dies-at-94/,George H.W. Bush dies at 94 - PURE ENTERTAINMENT,eng-4455052,tvcontinental.tv,sure-information-crossing,NigeriaUnited States,George H.W. Bush dies at 94 - PURE ENTERTAINMENT,It can be becuase. has sub event. Caused. want to. becuase. want to. isFilledBy. Reacted. consists of . wanted. wanted. needed. 9341, George H.W. Bush.  get a new job.  mourned.  mourned.  mourned.  mourns.  music.  sad.  sad.  to celebrate the life of a great man.  to go to heaven.  to have been president of the United States. 9341,It can be becuase George H.W. Bush. has sub event get a new job. Caused mourned. want to mourned. becuase mourned. want to mourns. isFilledBy music. Reacted sad. consists of  sad. wanted to celebrate the life of a great man. wanted to go to heaven. needed to have been president of the United States. 9341,George H.W. Bush dies at 94 - PURE ENTERTAINMENT. It can be becuase George H.W. Bush. has sub event get a new job. Caused mourned. want to mourned. becuase mourned. want to mourns. isFilledBy music. Reacted sad. consists of  sad. wanted to celebrate the life of a great man. wanted to go to heaven. needed to have been president of the United States. 9341,0.5473,The sentiment score is positive
843720077,2018-04-03 17:19:00+00:00,eng,0.6,http://english.ahram.org.eg/NewsContent/2/8/295001/World/Region/Trump-says-seeking-Syria-pullout%2C-clashing-with-ad.aspx,Update 2: Trump seeks Syria pullout as advisers warn on Islamic State,eng-3880490,english.ahram.org.eg,sure-information-crossing,EgyptSwitzerland,Update 2: Trump seeks Syria pullout as advisers warn on Islamic State,consists of . becuase. Caused. Effected. has sub event. Reacted. It can be becuase. needed. wanted. Intended. wanted. want to. want to. isFilledBy. 9366, cautious.  get rid of the enemy.  get rid of the enemy.  get's out of the way.  make a decision.  relieved.  They don't have the authority to do so..  to be in charge of the military.  to get out of there.  to get rid of an enemy.  to tell the president to stay out of Syria.  update.  update.  watchful. 9366,consists of  cautious. becuase get rid of the enemy. Caused get rid of the enemy. Effected get's out of the way. has sub event make a decision. Reacted relieved. It can be becuase They don't have the authority to do so.. needed to be in charge of the military. wanted to get out of there. Intended to get rid of an enemy. wanted to tell the president to stay out of Syria. want to update. want to update. isFilledBy watchful. 9366,Update 2: Trump seeks Syria pullout as advisers warn on Islamic State. consists of  cautious. becuase get rid of the enemy. Caused get rid of the enemy. Effected get's out of the way. has sub event make a decision. Reacted relieved. It can be becuase They don't have the authority to do so.. needed to be in charge of the military. wanted to get out of there. Intended to get rid of an enemy. wanted to tell the president to stay out of Syria. want to update. want to update. isFilledBy watchful. 9366,-0.1027,The sentiment score is negative
844275137,2018-04-04 18:13:00+00:00,eng,0.7,http://www.kurdistan24.net/en/news/1590f082-0420-43d9-a553-6827f753decd,White House appears to delay Trump's order for Syrian withdrawal,eng-3880490,kurdistan24.net,sure-information-crossing,IraqUnited States,White House appears to delay Trump's order for Syrian withdrawal,consists of . has sub event. Effected. Reacted. needed. wanted. becuase. Caused. isFilledBy. want to. It can be becuase. want to. 9380, delayed.  get a new order.  gets yelled at.  relieved.  to be in charge of the military.  to make sure the order is carried out.  White House.  White House.  White House.  White House appears to delay Trump's order for Syria withdrawal .  White House has no authority to delay orders..  White House press secretary Sarah Huckabee Sanders defends the decision. 9380,consists of  delayed. has sub event get a new order. Effected gets yelled at. Reacted relieved. needed to be in charge of the military. wanted to make sure the order is carried out. becuase White House. Caused White House. isFilledBy White House. want to White House appears to delay Trump's order for Syria withdrawal . It can be becuase White House has no authority to delay orders.. want to White House press secretary Sarah Huckabee Sanders defends the decision. 9380,White House appears to delay Trump's order for Syrian withdrawal. consists of  delayed. has sub event get a new order. Effected gets yelled at. Reacted relieved. needed to be in charge of the military. wanted to make sure the order is carried out. becuase White House. Caused White House. isFilledBy White House. want to White House appears to delay Trump's order for Syria withdrawal . It can be becuase White House has no authority to delay orders.. want to White House press secretary Sarah Huckabee Sanders defends the decision. 9380,-0.296,The sentiment score is negative
861077256,2018-05-02 17:15:00+00:00,eng,0.7,http://www.newsandstar.co.uk/news/national/article/Ministers-put-off-decision-on-post-Brexit-customs-arrangements-8b40fde6-0b2c-4ce9-81ae-74d3575ac636-ds,Ministers put off decision on post-Brexit customs arrangements,eng-3939062,newsandstar.co.uk,sure-information-crossing,United KingdomNigeria,Ministers put off decision on post-Brexit customs arrangements,isFilledBy. Reacted. has sub event. becuase. consists of . needed. want to. want to. Caused. It can be becuase. wanted. wanted. 9420, cabinet meeting.  happy.  have less money in their bank account.  have to wait for a decision.  indecisive.  make a decision.  PersonX asks for time off from work..  PersonX gets a new job in a new country..  The government has no authority to do so..  The government has no authority to do so..  to wait for a decision.  to wait for a decision. 9420,isFilledBy cabinet meeting. Reacted happy. has sub event have less money in their bank account. becuase have to wait for a decision. consists of  indecisive. needed make a decision. want to PersonX asks for time off from work.. want to PersonX gets a new job in a new country.. Caused The government has no authority to do so.. It can be becuase The government has no authority to do so.. wanted to wait for a decision. wanted to wait for a decision. 9420,Ministers put off decision on post-Brexit customs arrangements. isFilledBy cabinet meeting. Reacted happy. has sub event have less money in their bank account. becuase have to wait for a decision. consists of  indecisive. needed make a decision. want to PersonX asks for time off from work.. want to PersonX gets a new job in a new country.. Caused The government has no authority to do so.. It can be becuase The government has no authority to do so.. wanted to wait for a decision. wanted to wait for a decision. 9420,0,The sentiment score is neutral
877587531,2018-05-30 14:42:00+00:00,eng,0.4,http://jewishtimes.com/79341/howard-county-couple-spend-week-in-israel-with-honest-reporting/news/,Howard County Couple Spend Week in Israel with Honest Reporting,eng-3997639,jewishtimes.com,sure-information-crossing,United StatesLibya,Howard County Couple Spend Week in Israel with Honest Reporting,has sub event. Reacted. isFilledBy. consists of . want to. want to. It can be becuase. becuase. Caused. Effected. Effected. needed. Intended. wanted. wanted. 9432, get to know a new place.  happy.  hotel room.  observant.  PersonY takes a trip to Israel with PersonY.  PersonY takes PersonY on a trip to Israel..  They have to go to work..  they learn a lot about the country.  they learn a lot about the country.  they learn a lot about the country.  they learn a lot about the country.  to book a trip to Israel.  to learn about a new culture.  to learn more about the country.  to tell their friends about the trip. 9432,has sub event get to know a new place. Reacted happy. isFilledBy hotel room. consists of  observant. want to PersonY takes a trip to Israel with PersonY. want to PersonY takes PersonY on a trip to Israel.. It can be becuase They have to go to work.. becuase they learn a lot about the country. Caused they learn a lot about the country. Effected they learn a lot about the country. Effected they learn a lot about the country. needed to book a trip to Israel. Intended to learn about a new culture. wanted to learn more about the country. wanted to tell their friends about the trip. 9432,Howard County Couple Spend Week in Israel with Honest Reporting. has sub event get to know a new place. Reacted happy. isFilledBy hotel room. consists of  observant. want to PersonY takes a trip to Israel with PersonY. want to PersonY takes PersonY on a trip to Israel.. It can be becuase They have to go to work.. becuase they learn a lot about the country. Caused they learn a lot about the country. Effected they learn a lot about the country. Effected they learn a lot about the country. needed to book a trip to Israel. Intended to learn about a new culture. wanted to learn more about the country. wanted to tell their friends about the trip. 9432,0.5106,The sentiment score is positive
893135360,2018-06-24 15:31:00+00:00,eng,0.5,http://www.thepatrioticvanguard.com/britain-at-sea,Britain at Sea{70},eng-4051433,thepatrioticvanguard.com,sure-information-crossing,Sierra LeoneUnited States,Britain at Sea{70},Caused. It can be becuase. Reacted. becuase. want to. has sub event. consists of . Effected. want to. isFilledBy. needed. wanted. wanted. 9447, Britain at sea.  England at sea.  happy.  sailing ship.  sailing ship.  sailing ship.  sailing ship.  sailing ship.  sailing ship.  sailing ship.  to go to sea.  to go to the beach.  to go to the beach. 9447,Caused Britain at sea. It can be becuase England at sea. Reacted happy. becuase sailing ship. want to sailing ship. has sub event sailing ship. consists of  sailing ship. Effected sailing ship. want to sailing ship. isFilledBy sailing ship. needed to go to sea. wanted to go to the beach. wanted to go to the beach. 9447,Britain at Sea{70}. Caused Britain at sea. It can be becuase England at sea. Reacted happy. becuase sailing ship. want to sailing ship. has sub event sailing ship. consists of  sailing ship. Effected sailing ship. want to sailing ship. isFilledBy sailing ship. needed to go to sea. wanted to go to the beach. wanted to go to the beach. 9447,0,The sentiment score is neutral
919072329,2018-08-04 13:32:00+00:00,eng,0.7,http://www.campaignseries.co.uk/news/national/16398695.North_Korea_hits_back_at_US_over_sanctions_enforcement/,North Korea hits back at US over sanctions enforcement,eng-4151675,campaignseries.co.uk,sure-information-crossing,United KingdomPakistan,North Korea hits back at US over sanctions enforcement,consists of . Reacted. has sub event. Effected. isFilledBy. want to. want to. It can be becuase. becuase. Caused. Intended. wanted. needed. wanted. 9475, angry.  angry.  get arrested.  has to pay more money.  money.  PersonX is arrested by the police..  PersonY is arrested by the police.  The US is not enforcing the law..  they have to pay for it.  they have to pay for it.  to be heard.  to make a statement.  to make a statement.  to punish them. 9475,consists of  angry. Reacted angry. has sub event get arrested. Effected has to pay more money. isFilledBy money. want to PersonX is arrested by the police.. want to PersonY is arrested by the police. It can be becuase The US is not enforcing the law.. becuase they have to pay for it. Caused they have to pay for it. Intended to be heard. wanted to make a statement. needed to make a statement. wanted to punish them. 9475,North Korea hits back at US over sanctions enforcement. consists of  angry. Reacted angry. has sub event get arrested. Effected has to pay more money. isFilledBy money. want to PersonX is arrested by the police.. want to PersonY is arrested by the police. It can be becuase The US is not enforcing the law.. becuase they have to pay for it. Caused they have to pay for it. Intended to be heard. wanted to make a statement. needed to make a statement. wanted to punish them. 9475,0,The sentiment score is neutral
919449423,2018-08-05 08:40:00+00:00,eng,0.7,http://www.somersetcountygazette.co.uk/uk_national_news/16399219.watson-warns-labour-faces-eternal-shame-unless-it-tackles-anti-semitism/,Watson warns Labour faces 'eternal shame' unless it tackles anti-Semitism,eng-4152751,somersetcountygazette.co.uk,sure-information-crossing,United KingdomPakistan,Watson warns Labour faces 'eternal shame' unless it tackles anti-Semitism,Reacted. has sub event. becuase. Effected. consists of . Caused. isFilledBy. Intended. needed. wanted. wanted. want to. It can be becuase. want to. 9489, angry.  get into trouble.  get rid of anti-Semitism.  gets booed.  hateful.  he is a leader of the party.  the leader of the party.  to be a leader.  to be in charge of the party.  to get rid of anti-Semitism.  to make a speech.  Wants to be leader of the party..  Wants to be the leader of the party..  Wants to change the party. 9489,Reacted angry. has sub event get into trouble. becuase get rid of anti-Semitism. Effected gets booed. consists of  hateful. Caused he is a leader of the party. isFilledBy the leader of the party. Intended to be a leader. needed to be in charge of the party. wanted to get rid of anti-Semitism. wanted to make a speech. want to Wants to be leader of the party.. It can be becuase Wants to be the leader of the party.. want to Wants to change the party. 9489,Watson warns Labour faces 'eternal shame' unless it tackles anti-Semitism. Reacted angry. has sub event get into trouble. becuase get rid of anti-Semitism. Effected gets booed. consists of  hateful. Caused he is a leader of the party. isFilledBy the leader of the party. Intended to be a leader. needed to be in charge of the party. wanted to get rid of anti-Semitism. wanted to make a speech. want to Wants to be leader of the party.. It can be becuase Wants to be the leader of the party.. want to Wants to change the party. 9489,-0.5423,The sentiment score is negative
953443698,2018-09-24 09:13:00+00:00,eng,0.6,https://www.znbc.co.zm/china-accuses-us-of-trade-bullying-as-new-tariffs-imposed/,China accuses US of trade bullying as new tariffs imposed,eng-4291055,znbc.co.zm,sure-information-crossing,ZambiaUnited Kingdom,China accuses US of trade bullying as new tariffs imposed,consists of . Reacted. It can be becuase. Caused. Effected. needed. wanted. wanted. want to. becuase. want to. isFilledBy. has sub event. 9551, aggressive.  angry.  China is not a bully..  China is not happy with the new tariffs.  gets slapped with new tariffs.  to make a complaint to the US government.  to retaliate.  to retaliate against the US.  trade war.  trade war.  trade war.  trade war.  trade war. 9551,consists of  aggressive. Reacted angry. It can be becuase China is not a bully.. Caused China is not happy with the new tariffs. Effected gets slapped with new tariffs. needed to make a complaint to the US government. wanted to retaliate. wanted to retaliate against the US. want to trade war. becuase trade war. want to trade war. isFilledBy trade war. has sub event trade war. 9551,China accuses US of trade bullying as new tariffs imposed. consists of  aggressive. Reacted angry. It can be becuase China is not a bully.. Caused China is not happy with the new tariffs. Effected gets slapped with new tariffs. needed to make a complaint to the US government. wanted to retaliate. wanted to retaliate against the US. want to trade war. becuase trade war. want to trade war. isFilledBy trade war. has sub event trade war. 9551,-0.765,The sentiment score is negative
